source,search_keyword,title,company,location,date_posted,url,first_seen
linkedin,Data Analyst Retail,Senior Data Analyst – SEO & audience organique H-F (H/F),Position Zéro,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458662264,2026-08-29
linkedin,Prévision des ventes,Sales support and strategic sales projects,Siemens Energy,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458655259,2026-08-29
linkedin,Prévision des ventes,Chargé d'études commerciales,BEAUVAIS INTERNATIONAL,"Warluis, Hauts-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459674934,2026-08-29
linkedin,Contrôleur de gestion retail,CHARGE DE GESTION ADV H/F/NB,NRJ GROUP,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458626494,2026-08-29
linkedin,Prévision des ventes,Sales Representative Super Premium,Brown-Forman,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4449969227,2026-08-29
linkedin,Prévision des ventes,Key Account Manager Lifestyle adidas (H/F/D),adidas,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4457796602,2026-08-29
linkedin,Prévision des ventes,Sales Engineer,Varonis,"Courbevoie, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459896701,2026-08-29
linkedin,Prévision des ventes,Ingénieur commercial - solutions ITSM (H/F),Tenexa,"Colombes, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4457788918,2026-08-29
linkedin,Prévision des ventes,Conseiller de vente - Réseau Parisien - H/F,Diptyque Paris,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459821296,2026-08-29
linkedin,Prévision des ventes,Représentant technico-commercial/Représentante technico-commercial,Actual Talent,"Beauvais, Hauts-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4457750314,2026-08-29
linkedin,Contrôleur de gestion retail,CONTRÔLEUR DE GESTION F/H,DAHER,"Orly, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4457767189,2026-08-29
linkedin,Contrôleur de gestion retail,Sr. Finance Analyst Global Supply Chain,L'Oréal,"Clichy, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458372452,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de gestion opérationnel - ESN H/F,Haltys,"Rueil-Malmaison, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459693680,2026-08-29
linkedin,Contrôleur de gestion retail,Category Manager - Food,Bolton,"Courbevoie, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4440630040,2026-08-29
linkedin,Contrôleur de gestion retail,Senior Store Manager - La Vallee Village,Deckers Brands,"Serris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4438700462,2026-08-29
linkedin,Contrôleur de gestion retail,CDI - Reward & Performance Director (F/H),Chloé,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4449149440,2026-08-29
linkedin,Prévision des ventes,Commercial(e) Interne (F/H),Appart'City,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458004688,2026-08-27
linkedin,Prévision des ventes,Technico-commercial Paris Centre (H/F),TRYBA,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459857914,2026-08-28
linkedin,Prévision des ventes,Technico-commercial Paris 11/12 (H/F),TRYBA,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459877792,2026-08-28
linkedin,Prévision des ventes,Technico-commercial Paris Centre (H/F),Alpes Confort Tryba,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458690121,2026-08-28
linkedin,Data Analyst Retail,Chargée - Chargé de modélisation et pilotage marketing F/H,La Banque Postale,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458008428,2026-08-30
linkedin,Demand Planner,CDD - Chargé d'Administration des Ventes H/F,Hermès,"Fontenay-sous-Bois, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4449127936,2026-08-30
linkedin,Prévision des ventes,Conseiller de Vente H/F,Printemps,"Vélizy-Villacoublay, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458623463,2026-08-30
linkedin,Prévision des ventes,Commercial B2B (H/F),Nestlé Nespresso SA,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4422439855,2026-08-30
linkedin,Prévision des ventes,Conseiller(e) commercial secteur,Groupe Maurin,"Champigny-sur-Marne, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459807236,2026-08-30
linkedin,Prévision des ventes,Brand Ambassador EU,Zimmermann,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458634987,2026-08-30
linkedin,Demand Planner,Category Manager Confirmé/e F/H,SITPA NATURNES,"Issy-les-Moulineaux, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459886096,2026-08-30
linkedin,Demand Planner,Manager - Gemstones and Enamel W/M,Tiffany & Co.,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4418761176,2026-08-30
linkedin,Demand Planner,Chef de Projet Logistique Avant-Vente h/f,Arvato,"Bussy-Saint-Georges, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459667679,2026-08-30
linkedin,Demand Planner,STAGE - Assistant(e) Gestion Produit & Opérations Produit,Gas Bijoux,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459804470,2026-08-30
linkedin,Data Analyst Retail,Consultant(e) confirmé(e),Vusion,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458641931,2026-08-30
linkedin,Contrôleur de gestion retail,Responsable Contrôle de gestion,Extime Duty Free Paris,"Tremblay-lès-Gonesse, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459664730,2026-08-30
linkedin,Contrôleur de gestion retail,Alternant - Cost controller F&B,FITZ GROUP,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458647781,2026-08-30
indeed,Data Analyst Retail,Senior Consultant - Product Data Scientist (H/F),Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=a92619a195027182,2026-08-30
indeed,Data Analyst Retail,"Senior Consultant UX, UI & Industrialisation du Design - Digital Customer – CDI",Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=40b38a89d8e739fd,2026-08-30
indeed,Data Analyst Retail,"Analyste UX, UI & Industrialisation du Design - Digital Customer – CDI",Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=6944ddf3e03181b0,2026-08-30
indeed,Data Analyst Retail,"Consultant·e en Développement Web & Expériences Digitales : Product Builder IA – Luxe, Retail, Hospitalité, Services - CDI",Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=67a1bec605e32c2d,2026-08-30
indeed,Prévision des ventes,Sales Developer Luxe et Retail,Groupe Talents Handicap,"La Défense, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=f2ec1cb0ee61d4aa,2026-08-30
indeed,Prévision des ventes,"CDI - Consultant.e Transport, Infrastructure, Manufacturing & Energy",Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=f186dc6cfd4626f4,2026-08-30
indeed,Prévision des ventes,Manager Opérations et Supply Chain - CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=2c40b7d75dc43a73,2026-08-30
indeed,Prévision des ventes,Analyste Confirmé - Structuration & Pricing H/F F/H,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=cb0f6960d9a3a9aa,2026-08-30
indeed,Prévision des ventes,Responsable Comptabilité Fournisseurs Front Office F/H,Groupe Talents Handicap,"Évry, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=3c775aa6bea4a9ac,2026-08-30
indeed,Prévision des ventes,"Stage de fin d'études - Consultant.e transformation digitale - Transport, Infrastructure, Manufacturing & Energy",Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-27,https://fr.indeed.com/viewjob?jk=299e2757c979f973,2026-08-30
linkedin,Data Analyst Retail,Data Analyst Escales Internationales,Air France,"Roissy-en-France, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458635024,2026-08-27
linkedin,Data Analyst Retail,Analytics Engineer H/F,Emeria,"Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4433177888,2026-08-27
linkedin,Data Analyst Retail,Senior BI & Data Engineer,SIPLEC - E.LECLERC,"Ivry-sur-Seine, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458611902,2026-08-31
linkedin,Data Analyst Retail,Data Scientist (F/H),CAWL,"Courbevoie, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459802480,2026-08-31
linkedin,Prévision des ventes,Vendeur(se) junior – Aménagement intérieur haut de gamme,CB SURFACES,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459688603,2026-08-31
linkedin,Prévision des ventes,CONSEILLER.ÈRE DE VENTE / RECEPTIONNISTE SPA,Fauve,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459191513,2026-08-31
linkedin,Prévision des ventes,Sales Manager - WeMoms,Voodoo,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4421889713,2026-08-31
linkedin,Prévision des ventes,Chargé d’expansion F/H,Franprix,"Vitry-sur-Seine, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4423930468,2026-08-31
linkedin,Prévision des ventes,Account Manager - Paris,Deliveroo,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4458628537,2026-08-31
linkedin,Prévision des ventes,Agent commercial - Paris (H/F),Trenitalia France,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4449155053,2026-08-31
linkedin,Demand Planner,Berluti Stage - Assistant(e) Business Analyste Ateliers Sur-Mesure (F/H),Berluti,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459837726,2026-08-31
linkedin,Demand Planner,STAGE - Assistant Achats/ Appros Packaging,Laboratoire Garancia,"Paris, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4457774299,2026-08-31
linkedin,Contrôleur de gestion retail,Contrôleur de gestion (F/H),CAWL,"Courbevoie, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4459815542,2026-08-31
linkedin,Contrôleur de gestion retail,Assistant Store Manager - Responsable adjoint de magasin (H/F) - CDI 35H - Timberland - Velizy,Timberland,"Vélizy-Villacoublay, Île-de-France, France",2026-08-27,https://www.linkedin.com/jobs/view/4449131841,2026-08-31
hellowork,Demand Planner,Supply & Demand Planner H/F,Procemo,Versailles - 78,2026-08-26,https://www.hellowork.com/fr-fr/emplois/81717477.html,2026-08-26
hellowork,Demand Planner,Demand Planner - Supply Chain H/F,Vygon,Écouen - 95,2026-08-26,https://www.hellowork.com/fr-fr/emplois/79408747.html,2026-08-26
hellowork,Demand Planner,Demand Planner CDD H/F,BIC,Clichy - 92,2026-08-26,https://www.hellowork.com/fr-fr/emplois/81718163.html,2026-08-26
hellowork,Prévision des ventes,Chef d'Equipe de Production H/F,Michael Page,Étampes - 91,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82681560.html,2026-08-26
hellowork,Prévision des ventes,Ic Modernisation Idf H/F,HC Resources,Vélizy-Villacoublay - 78,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82680826.html,2026-08-26
hellowork,Contrôleur de gestion retail,Responsable du Contrôle de Gestion Retail H/F,Umpacte,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82680506.html,2026-08-26
hellowork,Prévision des ventes,Stage - Assistant Retail Merchandiser Petite Maroquinerie - Mode - Janvier 2027 H/F,Chanel,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82674021.html,2026-08-26
hellowork,Prévision des ventes,Responsable de Boutique - CDI - Swatch - Puteaux - 92 H/F,The Swatch Groupe France,Nanterre - 92,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82673946.html,2026-08-26
hellowork,Prévision des ventes,Chargé d'Affaires Technique - Industrie H/F,Bernard Mallet Conseil,Persan - 95,2026-08-26,https://www.hellowork.com/fr-fr/emplois/78374855.html,2026-08-26
hellowork,Prévision des ventes,Ingénieur Commercial EMEA H/F,Audiens Conseil,Nanterre - 92,2026-08-26,https://www.hellowork.com/fr-fr/emplois/80652829.html,2026-08-26
hellowork,Prévision des ventes,CDI - Consultant·e Transport Infrastructure Manufacturing & Energy H/F,Wavestone,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/74893740.html,2026-08-26
hellowork,Prévision des ventes,Data Analyst Supply - Forecast H/F,Skiils,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/81689989.html,2026-08-26
hellowork,Prévision des ventes,Lead Channel Manager - Scale-Up E-Commerce B2b Saas H/F,Confidentiel,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82672021.html,2026-08-26
hellowork,Demand Planner,Approvisionneur - Demand Palnner - Agroalimentaire H/F,Talents ADV & Supply,Bondoufle - 91,2026-08-26,https://www.hellowork.com/fr-fr/emplois/80624206.html,2026-08-26
linkedin,Contrôleur de gestion retail,CDI - Contrôleur interne Retail France & Monaco H/F,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4314402349,2026-08-13
linkedin,Data Analyst Retail,Analyste Web & Performance Omnicanale (H/F),LA HALLE,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459335019,2026-08-27
linkedin,Data Analyst Retail,Business Analyst Performance Réseau Netto H/F,Netto,"Bondoufle, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4431580564,2026-08-27
linkedin,Data Analyst Retail,Data scientist- F/H,Tereos,"Moussy-le-Vieux, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457694913,2026-08-27
linkedin,Data Analyst Retail,Senior Data Analyst,Skello,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4440945326,2026-08-27
linkedin,Data Analyst Retail,Senio Data Analyst / Engineer H/F - Paris,Noveo Group,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457649958,2026-08-27
linkedin,Data Analyst Retail,Claims Performance Analyst,Zurich Insurance,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4430569462,2026-08-27
linkedin,Data Analyst Retail,Tracking & Analytics specialist,Optimize matter,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459153497,2026-08-27
linkedin,Prévision des ventes,Ingénieur.e Avant-Vente Sénior.e Audiovisuel (H/F),Exaprobe,"Le Plessis-Robinson, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4453123505,2026-08-27
linkedin,Prévision des ventes,Ingénieur Technico-commercial IOL (78/28/61/27/76/14),Alcon,"Rueil-Malmaison, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4448893821,2026-08-27
linkedin,Demand Planner,Yield Manager / Data Analyst,NG Travel,,2026-08-26,https://www.linkedin.com/jobs/view/4459309778,2026-08-27
linkedin,Prévision des ventes,Conseiller de vente Bâti (F/H),Castorama,"Villemomble, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4447397117,2026-08-27
linkedin,Prévision des ventes,Ingénieur préventes/Ingénieure préventes,Adecco Permanent Recruitment,"Mandres-les-Roses, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459147671,2026-08-27
linkedin,Prévision des ventes,INGENIEUR COMMERCIAL,Chubb Fire & Security,"Villeneuve-la-Garenne, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4439438686,2026-08-27
linkedin,Prévision des ventes,Conseiller de vente Technique (F/H),Castorama,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4448992425,2026-08-27
linkedin,Prévision des ventes,Team Manager / Responsable adjoint(e) de boutique – Paris (H/F) – CDI,Tiffany & Co.,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4437620104,2026-08-27
linkedin,Prévision des ventes,Conseiller ventes/Conseillère ventes,Roche Bobois,"Coignières, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457906717,2026-08-27
linkedin,Prévision des ventes,Coordinateur Télésales/Centre d'Appels France BeLux (H/F/X),KONE,"Colombes, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4432262372,2026-08-27
linkedin,Demand Planner,Forecaster - CDI - H/F,Lagardère Travel Retail,"Levallois-Perret, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459164396,2026-08-27
linkedin,Demand Planner,"Responsable Equipe Planning et Stocks, CDI, H/F",PepsiCo,"Colombes, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4428974733,2026-08-27
linkedin,Demand Planner,BALENCIAGA - Demand Planning Intern - September 2026 (F/H),BALENCIAGA,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459175138,2026-08-27
linkedin,Demand Planner,Material Manager - CDI (H/F),Acushnet Europe Ltd,"Montataire, Hauts-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4449636569,2026-08-27
linkedin,Demand Planner,STAGE - Assistant.e ADV & Supply F/H – Marché France – Janvier 2027,CHANEL,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457943452,2026-08-27
linkedin,Demand Planner,Responsable Offre & Produits,Jobberry,"Gennevilliers, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457697449,2026-08-27
linkedin,Contrôleur de gestion retail,CDI - Contrôleur de Gestion Supply Chain - F/H,The Kooples,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457258045,2026-08-27
linkedin,Contrôleur de gestion retail,CDI - CONTROLEUR DE GESTION MARCHES H/F,Hermès,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4391694376,2026-08-27
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion H/F,Elior Group,"Roissy-en-France, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457959337,2026-08-27
linkedin,Contrôleur de gestion retail,Contrôleur de gestion/Contrôleuse de gestion,Les Restos du Coeur,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459300534,2026-08-27
linkedin,Contrôleur de gestion retail,Contrôleur de gestion IT - CDI- H/F,Lagardère Travel Retail,"Levallois-Perret, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459154674,2026-08-27
linkedin,Contrôleur de gestion retail,Purchasing Controller Europe (F/H),Alliance Automotive Group,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457256702,2026-08-27
linkedin,Contrôleur de gestion retail,Directeur Adjoint,Cartier,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4430580242,2026-08-27
indeed,Data Analyst Retail,STAGE - AI EXPERT - AI BUSINESS ANALYST - H/F,BNP Paribas,"Paris, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=140c2bec10381093,2026-08-27
indeed,Data Analyst Retail,CDI - Chargé(e) d'études qualité Sephora Europe (F/H/X),Sephora,"Neuilly-sur-Seine, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=87f04f5d2f1f838a,2026-08-27
indeed,Prévision des ventes,Superviseur service clients et ADV,Eaton,"Coignières, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=a20d6517c8d23c5a,2026-08-27
indeed,Prévision des ventes,SENIOR SALES SPECIALIST,Fujitsu,"Paris, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=2b0fd84ea574733b,2026-08-27
indeed,Prévision des ventes,Sushiman H/F,Veng Hour,"Montigny-le-Bretonneux, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=51ca8df1cc019ee1,2026-08-27
indeed,Prévision des ventes,Engagement Delivery Senior Manager,Salesforce,"Paris, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=8bd49e3405ce625e,2026-08-27
indeed,Prévision des ventes,Ingénieur d'affaires confirmé/Senior Account Manager (m/f/d),IPG Automotive,"Vélizy-Villacoublay, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=b6feeea6e7286c1c,2026-08-27
indeed,Prévision des ventes,Responsable Adjoint Approvisionnement (F/H),Groupement Mousquetaires,"Vert-le-Grand, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=b7a39e65eeae925a,2026-08-27
indeed,Prévision des ventes,Territory Manager,Donaldson,"Villepinte, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=b6387e5eded51893,2026-08-27
indeed,Contrôleur de gestion retail,Contrôleur de gestion H/F,Advantail,"Paris, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=d97a905f6fd0f8c5,2026-08-27
indeed,Contrôleur de gestion retail,Contrôleur de gestion opérationnel (H/F) — CDI,,"Paris 10e, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=3a23d2af885e1a07,2026-08-27
hellowork,Demand Planner,Demand Planner H/F,Talysio,Rungis - 94,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82687168.html,2026-08-27
hellowork,Demand Planner,Prévisionniste des Ventes H/F,Talysio,Paris - 75,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82686743.html,2026-08-27
hellowork,Prévision des ventes,Contrôleur - Contrôleuse de Gestion France & International H/F,Artelia,Saint-Ouen-sur-Seine - 93,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82694342.html,2026-08-27
linkedin,Data Analyst Retail,Lead Data Analyste H/F,Ecomaison,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4456301500,2026-08-20
linkedin,Contrôleur de gestion retail,Sales & Business Analyst,"Movado Group, Inc","Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4452810073,2026-08-19
linkedin,Demand Planner,Demand Planner (f/m/x),HelloFresh,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459628114,2026-08-27
linkedin,Contrôleur de gestion retail,Analyste Flux – Tour de Contrôle F / H,Monoprix,"Clichy, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457983898,2026-08-27
linkedin,Prévision des ventes,Ingénieur commercial BtoB formation assurance,Nouvelles Donnes,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459332323,2026-08-27
linkedin,Demand Planner,CDI - Supply & Distribution Planner,Zadig&Voltaire,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457270516,2026-08-27
linkedin,Demand Planner,Inventory Manager - RAC Business Area,Imerys,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4441449869,2026-08-27
linkedin,Contrôleur de gestion retail,CDI - Contrôleur de Gestion Retail H/F,MARIONNAUD,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4333346731,2026-08-27
linkedin,Data Analyst Retail,Consultant Data Analyst (H-F),°Arcane,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457954732,2026-08-28
linkedin,Data Analyst Retail,Business Analyst,sunday,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457985444,2026-08-28
linkedin,Data Analyst Retail,Assistant Analyste Business et Market Intelligence - H/F,TotalEnergies,"Courbevoie, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459187128,2026-08-28
linkedin,Data Analyst Retail,Marketing Data Scientist Consultant,Sia,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459143875,2026-08-28
linkedin,Data Analyst Retail,Data Analyst Réglementation Bâloise H/F,Crédit Agricole Brie Picardie,"Chessy, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459313682,2026-08-28
linkedin,Prévision des ventes,Ingénieur.e Avant-Vente Services (H/F),Econocom France,"Le Plessis-Robinson, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4369790080,2026-08-28
linkedin,Contrôleur de gestion retail,Contrôleur de gestion - CDI - H/F,Lagardère Travel Retail,"Levallois-Perret, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459152659,2026-08-28
linkedin,Contrôleur de gestion retail,"MANUFACTURING FINANCE MANAGER, L'ORÉAL CONSUMER PRODUCTS DIVISION (CPD)",STATION F,"Clichy, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457660591,2026-08-28
linkedin,Contrôleur de gestion retail,FP&A Manager – France,Omoda | Jaecoo France,"Courbevoie, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4454298335,2026-08-28
linkedin,Contrôleur de gestion retail,Financial Controller (H/F) - CDI,Wavestone,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457266549,2026-08-28
hellowork,Prévision des ventes,Planner Production H/F,SCIENTECH Intérim,Aulnay-sous-Bois - 93,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82660262.html,2026-08-26
hellowork,Prévision des ventes,Support Material Flow Manager - Guyancourt H/F,ECM,Guyancourt - 78,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82660122.html,2026-08-26
hellowork,Prévision des ventes,Key Account Manager GMS et Cash & Carry H/F,,Île-de-France,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82665099.html,2026-08-26
hellowork,Prévision des ventes,Directeur des Enseignes H/F,Albya,Évry-Courcouronnes - 91,2026-08-26,https://www.hellowork.com/fr-fr/emplois/82664026.html,2026-08-26
linkedin,Prévision des ventes,Ingénieur(e ) Commercial H/F,FAYAT Group,"Puteaux, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4446077190,2026-08-24
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion – France – F/H,Omoda | Jaecoo France,"Courbevoie, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4454292349,2026-08-18
linkedin,Prévision des ventes,COMMERCIAL CONFIRMÉ RÉSEAUX DE CHALEUR (F/H),GROUPE CORIANCE,"Noisy-le-Grand, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4385969242,2026-08-27
linkedin,Prévision des ventes,Ingénieur Commercial Conseil Fiscalité Locale H/F,Ayming,"Levallois-Perret, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4363979337,2026-08-27
linkedin,Data Analyst Retail,"STAGE - Assistant Coordinateur Retail, Performance et Data - JUILLET 2026 (H/F/NB)",Maison Francis Kurkdjian,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4372905752,2026-08-29
linkedin,Data Analyst Retail,Data/Business Analyst Pricing - (F/H) en stage,Carrefour,"Massy, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457224911,2026-08-29
linkedin,Data Analyst Retail,Data Scientist - dataTV - Paris H/F,Groupe iliad,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457959388,2026-08-29
linkedin,Prévision des ventes,SUPERVISOR – Maison Kitsuné,Kitsuné,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4431487290,2026-08-29
